pmcid	forename_lastname	affiliation
6572347	Wen-Jia_Yang	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6572347	Kang-Kang_Xu	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6572347	Yu_Cao	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6572347	Yong-Lu_Meng	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6572347	Yan_Liu	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6572347	Can_Li	Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, College of Biology and Environmental Engineering, Guiyang University, Guiyang 550005, China;  (Y.L.)
6560455	Chandra_Risdian	Microbial Strain Collection (MISG), Helmholtz Centre for Infection Research (HZI), 38124 Braunschweig, Germany
6560455	Tjandrawati_Mozef	Research Center for Chemistry, Indonesian Institute of Sciences (LIPI), Serpong 15314, Indonesia; 
6560455	Joachim_Wink	Microbial Strain Collection (MISG), Helmholtz Centre for Infection Research (HZI), 38124 Braunschweig, Germany
6502792	Yu_Cao	0000 0004 1762 5410grid.464322.5Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, Department of Biology and Engineering of Environment, Guiyang University, Guiyang, Guizhou 550005 P.R. China 
6502792	Giovanni_Benelli	0000 0004 1757 3729grid.5395.aDepartment of Agriculture, Food and Environment, University of Pisa, via del Borghetto 80, 56124 Pisa, Italy 
6502792	Giacinto Salvatore_Germinara	0000000121049995grid.10796.39Department of the Sciences of Agriculture, Food and Environment, University of Foggia, Via Napoli 25, Foggia, 71122 Italy 
6502792	Filippo_Maggi	0000 0000 9745 6549grid.5602.1School of Pharmacy, University of Camerino, Via Sant&#x2019;Agostino 1, 62032 Camerino, Italy 
6502792	Yuanjie_Zhang	0000 0004 1762 5410grid.464322.5Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, Department of Biology and Engineering of Environment, Guiyang University, Guiyang, Guizhou 550005 P.R. China 
6502792	Shuangli_Luo	0000 0004 1762 5410grid.464322.5Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, Department of Biology and Engineering of Environment, Guiyang University, Guiyang, Guizhou 550005 P.R. China 
6502792	Hong_Yang	0000 0004 1762 5410grid.464322.5Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, Department of Biology and Engineering of Environment, Guiyang University, Guiyang, Guizhou 550005 P.R. China 
6502792	Can_Li	0000 0004 1762 5410grid.464322.5Guizhou Provincial Key Laboratory for Rare Animal and Economic Insect of the Mountainous Region, Department of Biology and Engineering of Environment, Guiyang University, Guiyang, Guizhou 550005 P.R. China 
6468839	William R._Morrison	USDA, Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA;  (F.H.A.)
6468839	Alexander_Bruce	USDA, Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA;  (F.H.A.)
6468839	Rachel V._Wilkins	Department of Entomology, Kansas State University, 123 Waters Hall, Manhattan, KS 66506, USA; 
6468839	Chloe E._Albin	Department of Engineering, Kansas State University, 1046 Rathbone Hall, Manhattan, KS 66506, USA; 
6468839	Frank H._Arthur	USDA, Agricultural Research Service, Center for Grain and Animal Health Research, 1515 College Ave., Manhattan, KS 66502, USA;  (F.H.A.)
6422892	Yu_Cao	UNKNOWN
6422892	Kangkang_Xu	UNKNOWN
6422892	Xiaoye_Zhu	UNKNOWN
6422892	Yu_Bai	UNKNOWN
6422892	Wenjia_Yang	UNKNOWN
6422892	Can_Li	UNKNOWN
